Academic_Year,Term,Course_ID,Course_Title,Section_ID,Enrolled_Count,class_size_status
2023-24,Fall,C00480,Cybersecurity PG Course 8,SEC004045,31,Overfilled
2023-24,Fall,C00481,Cybersecurity PG Course 9,SEC004046,3,Underfilled
2023-24,Fall,C00484,Cybersecurity PG Course 12,SEC004047,30,Optimal
2023-24,Fall,C00485,Cybersecurity PG Course 13,SEC004048,3,Underfilled
2023-24,Fall,C00489,Nursing UG Course 3,SEC004049,6,Underfilled
2023-24,Fall,C00490,Nursing UG Course 4,SEC004050,6,Underfilled
2023-24,Fall,C00493,Nursing UG Course 7,SEC004051,5,Underfilled
2023-24,Fall,C00495,Nursing UG Course 9,SEC004052,5,Underfilled
2023-24,Fall,C00497,Nursing UG Course 11,SEC004053,5,Underfilled
2023-24,Fall,C00500,Nursing UG Course 14,SEC004054,1,Underfilled
2023-24,Fall,C00501,Nursing UG Course 15,SEC004055,7,Underfilled
2023-24,Fall,C00503,Nursing UG Course 17,SEC004056,5,Underfilled
2023-24,Fall,C00504,Nursing UG Course 18,SEC004057,9,Underfilled
2023-24,Fall,C00505,Nursing UG Course 19,SEC004058,1,Underfilled
2023-24,Fall,C00506,Nursing UG Course 20,SEC004059,7,Underfilled
2023-24,Fall,C00507,Nursing UG Course 21,SEC004060,7,Underfilled
2023-24,Fall,C00508,Nursing UG Course 22,SEC004061,1,Underfilled
2023-24,Fall,C00510,Nursing UG Course 24,SEC004062,9,Underfilled
2023-24,Fall,C00511,Nursing UG Course 25,SEC004063,4,Underfilled
2023-24,Fall,C00512,Nursing UG Course 26,SEC004064,7,Underfilled
2023-24,Fall,C00514,Nursing UG Course 28,SEC004065,5,Underfilled
2023-24,Fall,C00517,Nursing UG Course 31,SEC004066,10,Underfilled
2023-24,Fall,C00518,Nursing UG Course 32,SEC004067,7,Underfilled
2023-24,Fall,C00519,Nursing UG Course 33,SEC004068,1,Underfilled
2023-24,Fall,C00521,Nursing UG Course 35,SEC004069,4,Underfilled
2023-24,Fall,C00523,Nursing UG Course 37,SEC004070,9,Underfilled
2023-24,Fall,C00525,Nursing UG Course 39,SEC004071,6,Underfilled
2023-24,Fall,C00526,Nursing UG Course 40,SEC004072,12,Underfilled
2023-24,Fall,C00527,Nursing PG Course 1,SEC004073,6,Underfilled
2023-24,Fall,C00528,Nursing PG Course 2,SEC004074,28,Optimal
2023-24,Fall,C00531,Nursing PG Course 5,SEC004075,24,Optimal
2023-24,Fall,C00534,Nursing PG Course 8,SEC004076,1,Underfilled
2023-24,Fall,C00536,Nursing PG Course 10,SEC004077,5,Underfilled
2023-24,Fall,C00537,Nursing PG Course 11,SEC004078,24,Optimal
2023-24,Fall,C00539,Nursing PG Course 13,SEC004079,5,Underfilled
2023-24,Fall,C00541,Public Health UG Course 1,SEC004080,10,Underfilled
2023-24,Fall,C00542,Public Health UG Course 2,SEC004081,12,Underfilled
2023-24,Fall,C00545,Public Health UG Course 5,SEC004082,5,Underfilled
2023-24,Fall,C00547,Public Health UG Course 7,SEC004083,10,Underfilled
2023-24,Fall,C00548,Public Health UG Course 8,SEC004084,15,Underfilled
2023-24,Fall,C00549,Public Health UG Course 9,SEC004085,23,Optimal
2023-24,Fall,C00550,Public Health UG Course 10,SEC004086,7,Underfilled
2023-24,Fall,C00551,Public Health UG Course 11,SEC004087,5,Underfilled
2023-24,Fall,C00552,Public Health UG Course 12,SEC004088,1,Underfilled
2023-24,Fall,C00554,Public Health UG Course 14,SEC004089,10,Underfilled
2023-24,Fall,C00555,Public Health UG Course 15,SEC004090,13,Underfilled
2023-24,Fall,C00556,Public Health UG Course 16,SEC004091,9,Underfilled
2023-24,Fall,C00557,Public Health UG Course 17,SEC004092,1,Underfilled
2023-24,Fall,C00558,Public Health UG Course 18,SEC004093,24,Optimal
2023-24,Fall,C00560,Public Health UG Course 20,SEC004094,2,Underfilled
2023-24,Fall,C00561,Public Health UG Course 21,SEC004095,6,Underfilled
2023-24,Fall,C00562,Public Health UG Course 22,SEC004096,15,Underfilled
2023-24,Fall,C00563,Public Health UG Course 23,SEC004097,11,Underfilled
2023-24,Fall,C00564,Public Health UG Course 24,SEC004098,4,Underfilled
2023-24,Fall,C00565,Public Health UG Course 25,SEC004099,7,Underfilled
2023-24,Fall,C00566,Public Health UG Course 26,SEC004100,15,Underfilled
2023-24,Fall,C00567,Public Health UG Course 27,SEC004101,26,Optimal
2023-24,Fall,C00568,Public Health UG Course 28,SEC004102,6,Underfilled
2023-24,Fall,C00569,Public Health UG Course 29,SEC004103,10,Underfilled
2023-24,Fall,C00570,Public Health UG Course 30,SEC004104,2,Underfilled
2023-24,Fall,C00571,Public Health UG Course 31,SEC004105,1,Underfilled
2023-24,Fall,C00573,Public Health UG Course 33,SEC004106,8,Underfilled
2023-24,Fall,C00574,Public Health UG Course 34,SEC004107,15,Underfilled
2023-24,Fall,C00575,Public Health UG Course 35,SEC004108,16,Underfilled
2023-24,Fall,C00576,Public Health UG Course 36,SEC004109,14,Underfilled
2023-24,Fall,C00577,Public Health UG Course 37,SEC004110,18,Underfilled
2023-24,Fall,C00578,Public Health UG Course 38,SEC004111,4,Underfilled
2023-24,Fall,C00579,Public Health UG Course 39,SEC004112,9,Underfilled
2023-24,Fall,C00580,Public Health UG Course 40,SEC004113,9,Underfilled
2023-24,Fall,C00589,Public Health PG Course 9,SEC004114,1,Underfilled
2023-24,Fall,C00590,Public Health PG Course 10,SEC004115,1,Underfilled
2023-24,Fall,C00594,Public Health PG Course 14,SEC004116,3,Underfilled
2023-24,Fall,C00595,Pharmacy UG Course 1,SEC004117,13,Underfilled
2023-24,Fall,C00596,Pharmacy UG Course 2,SEC004118,18,Underfilled
2023-24,Fall,C00597,Pharmacy UG Course 3,SEC004119,7,Underfilled
2023-24,Fall,C00598,Pharmacy UG Course 4,SEC004120,4,Underfilled
2023-24,Fall,C00599,Pharmacy UG Course 5,SEC004121,10,Underfilled
2023-24,Fall,C00600,Pharmacy UG Course 6,SEC004122,8,Underfilled
2023-24,Fall,C00601,Pharmacy UG Course 7,SEC004123,12,Underfilled
2023-24,Fall,C00602,Pharmacy UG Course 8,SEC004124,8,Underfilled
2023-24,Fall,C00604,Pharmacy UG Course 10,SEC004125,6,Underfilled
2023-24,Fall,C00605,Pharmacy UG Course 11,SEC004126,10,Underfilled
2023-24,Fall,C00608,Pharmacy UG Course 14,SEC004127,6,Underfilled
2023-24,Fall,C00609,Pharmacy UG Course 15,SEC004128,12,Underfilled
2023-24,Fall,C00610,Pharmacy UG Course 16,SEC004129,5,Underfilled
2023-24,Fall,C00611,Pharmacy UG Course 17,SEC004130,8,Underfilled
2023-24,Fall,C00612,Pharmacy UG Course 18,SEC004131,12,Underfilled
2023-24,Fall,C00613,Pharmacy UG Course 19,SEC004132,14,Underfilled
2023-24,Fall,C00614,Pharmacy UG Course 20,SEC004133,2,Underfilled
2023-24,Fall,C00615,Pharmacy UG Course 21,SEC004134,4,Underfilled
2023-24,Fall,C00616,Pharmacy UG Course 22,SEC004135,9,Underfilled
2023-24,Fall,C00617,Pharmacy UG Course 23,SEC004136,17,Underfilled
2023-24,Fall,C00620,Pharmacy UG Course 26,SEC004137,22,Optimal
2023-24,Fall,C00621,Pharmacy UG Course 27,SEC004138,12,Underfilled
2023-24,Fall,C00622,Pharmacy UG Course 28,SEC004139,15,Underfilled
2023-24,Fall,C00623,Pharmacy UG Course 29,SEC004140,12,Underfilled
2023-24,Fall,C00625,Pharmacy UG Course 31,SEC004141,3,Underfilled
2023-24,Fall,C00626,Pharmacy UG Course 32,SEC004142,8,Underfilled
2023-24,Fall,C00627,Pharmacy UG Course 33,SEC004143,19,Underfilled
2023-24,Fall,C00628,Pharmacy UG Course 34,SEC004144,10,Underfilled
2023-24,Fall,C00629,Pharmacy UG Course 35,SEC004145,12,Underfilled
2023-24,Fall,C00630,Pharmacy UG Course 36,SEC004146,2,Underfilled
2023-24,Fall,C00633,Pharmacy UG Course 39,SEC004147,5,Underfilled
2023-24,Fall,C00634,Pharmacy UG Course 40,SEC004148,1,Underfilled
2023-24,Fall,C00640,Pharmacy PG Course 6,SEC004149,2,Underfilled
2023-24,Fall,C00642,Pharmacy PG Course 8,SEC004150,2,Underfilled
2023-24,Fall,C00651,Psychology UG Course 3,SEC004151,7,Underfilled
2023-24,Fall,C00652,Psychology UG Course 4,SEC004152,8,Underfilled
2023-24,Fall,C00657,Psychology UG Course 9,SEC004153,7,Underfilled
2023-24,Fall,C00658,Psychology UG Course 10,SEC004154,2,Underfilled
2023-24,Fall,C00659,Psychology UG Course 11,SEC004155,9,Underfilled
2023-24,Fall,C00660,Psychology UG Course 12,SEC004156,6,Underfilled
2023-24,Fall,C00661,Psychology UG Course 13,SEC004157,10,Underfilled
2023-24,Fall,C00662,Psychology UG Course 14,SEC004158,1,Underfilled
2023-24,Fall,C00663,Psychology UG Course 15,SEC004159,7,Underfilled
2023-24,Fall,C00664,Psychology UG Course 16,SEC004160,11,Underfilled
2023-24,Fall,C00666,Psychology UG Course 18,SEC004161,8,Underfilled
2023-24,Fall,C00667,Psychology UG Course 19,SEC004162,6,Underfilled
2023-24,Fall,C00668,Psychology UG Course 20,SEC004163,6,Underfilled
2023-24,Fall,C00669,Psychology UG Course 21,SEC004164,17,Underfilled
2023-24,Fall,C00670,Psychology UG Course 22,SEC004165,8,Underfilled
2023-24,Fall,C00671,Psychology UG Course 23,SEC004166,3,Underfilled
2023-24,Fall,C00673,Psychology UG Course 25,SEC004167,21,Optimal
2023-24,Fall,C00674,Psychology UG Course 26,SEC004168,8,Underfilled
2023-24,Fall,C00675,Psychology UG Course 27,SEC004169,12,Underfilled
2023-24,Fall,C00676,Psychology UG Course 28,SEC004170,20,Optimal
2023-24,Fall,C00677,Psychology UG Course 29,SEC004171,13,Underfilled
2023-24,Fall,C00678,Psychology UG Course 30,SEC004172,18,Underfilled
2023-24,Fall,C00679,Psychology UG Course 31,SEC004173,10,Underfilled
2023-24,Fall,C00680,Psychology UG Course 32,SEC004174,6,Underfilled
2023-24,Fall,C00681,Psychology UG Course 33,SEC004175,20,Optimal
2023-24,Fall,C00682,Psychology UG Course 34,SEC004176,10,Underfilled
2023-24,Fall,C00683,Psychology UG Course 35,SEC004177,15,Underfilled
2023-24,Fall,C00685,Psychology UG Course 37,SEC004178,19,Underfilled
2023-24,Fall,C00686,Psychology UG Course 38,SEC004179,4,Underfilled
2023-24,Fall,C00688,Psychology UG Course 40,SEC004180,12,Underfilled
2023-24,Fall,C00704,Education UG Course 2,SEC004181,12,Underfilled
2023-24,Fall,C00705,Education UG Course 3,SEC004182,16,Underfilled
2023-24,Fall,C00706,Education UG Course 4,SEC004183,1,Underfilled
2023-24,Fall,C00707,Education UG Course 5,SEC004184,9,Underfilled
2023-24,Fall,C00708,Education UG Course 6,SEC004185,4,Underfilled
2023-24,Fall,C00709,Education UG Course 7,SEC004186,9,Underfilled
2023-24,Fall,C00711,Education UG Course 9,SEC004187,10,Underfilled
2023-24,Fall,C00712,Education UG Course 10,SEC004188,6,Underfilled
2023-24,Fall,C00713,Education UG Course 11,SEC004189,3,Underfilled
2023-24,Fall,C00714,Education UG Course 12,SEC004190,8,Underfilled
2023-24,Fall,C00715,Education UG Course 13,SEC004191,10,Underfilled
2023-24,Fall,C00716,Education UG Course 14,SEC004192,9,Underfilled
2023-24,Fall,C00717,Education UG Course 15,SEC004193,8,Underfilled
2023-24,Fall,C00718,Education UG Course 16,SEC004194,2,Underfilled
2023-24,Fall,C00719,Education UG Course 17,SEC004195,13,Underfilled
2023-24,Fall,C00720,Education UG Course 18,SEC004196,12,Underfilled
2023-24,Fall,C00721,Education UG Course 19,SEC004197,10,Underfilled
2023-24,Fall,C00723,Education UG Course 21,SEC004198,6,Underfilled
2023-24,Fall,C00724,Education UG Course 22,SEC004199,5,Underfilled
2023-24,Fall,C00727,Education UG Course 25,SEC004200,14,Underfilled
2023-24,Fall,C00728,Education UG Course 26,SEC004201,12,Underfilled
2023-24,Fall,C00729,Education UG Course 27,SEC004202,8,Underfilled
2023-24,Fall,C00731,Education UG Course 29,SEC004203,1,Underfilled
2023-24,Fall,C00732,Education UG Course 30,SEC004204,8,Underfilled
2023-24,Fall,C00733,Education UG Course 31,SEC004205,5,Underfilled
2023-24,Fall,C00734,Education UG Course 32,SEC004206,2,Underfilled
2023-24,Fall,C00735,Education UG Course 33,SEC004207,10,Underfilled
2023-24,Fall,C00736,Education UG Course 34,SEC004208,7,Underfilled
2023-24,Fall,C00737,Education UG Course 35,SEC004209,16,Underfilled
2023-24,Fall,C00738,Education UG Course 36,SEC004210,3,Underfilled
2023-24,Fall,C00739,Education UG Course 37,SEC004211,10,Underfilled
2023-24,Fall,C00740,Education UG Course 38,SEC004212,1,Underfilled
2023-24,Fall,C00741,Education UG Course 39,SEC004213,1,Underfilled
2023-24,Fall,C00742,Education UG Course 40,SEC004214,5,Underfilled
2023-24,Fall,C00757,Media UG Course 1,SEC004215,11,Underfilled
2023-24,Fall,C00758,Media UG Course 2,SEC004216,13,Underfilled
2023-24,Fall,C00759,Media UG Course 3,SEC004217,12,Underfilled
2023-24,Fall,C00760,Media UG Course 4,SEC004218,4,Underfilled
2023-24,Fall,C00761,Media UG Course 5,SEC004219,1,Underfilled
2023-24,Fall,C00762,Media UG Course 6,SEC004220,5,Underfilled
2023-24,Fall,C00763,Media UG Course 7,SEC004221,7,Underfilled
2023-24,Fall,C00764,Media UG Course 8,SEC004222,15,Underfilled
2023-24,Fall,C00765,Media UG Course 9,SEC004223,10,Underfilled
2023-24,Fall,C00766,Media UG Course 10,SEC004224,17,Underfilled
2023-24,Fall,C00767,Media UG Course 11,SEC004225,11,Underfilled
2023-24,Fall,C00769,Media UG Course 13,SEC004226,13,Underfilled
2023-24,Fall,C00770,Media UG Course 14,SEC004227,3,Underfilled
2023-24,Fall,C00771,Media UG Course 15,SEC004228,9,Underfilled
2023-24,Fall,C00773,Media UG Course 17,SEC004229,10,Underfilled
2023-24,Fall,C00774,Media UG Course 18,SEC004230,12,Underfilled
2023-24,Fall,C00775,Media UG Course 19,SEC004231,1,Underfilled
2023-24,Fall,C00776,Media UG Course 20,SEC004232,13,Underfilled
2023-24,Fall,C00777,Media UG Course 21,SEC004233,16,Underfilled
2023-24,Fall,C00778,Media UG Course 22,SEC004234,17,Underfilled
2023-24,Fall,C00780,Media UG Course 24,SEC004235,1,Underfilled
2023-24,Fall,C00781,Media UG Course 25,SEC004236,6,Underfilled
2023-24,Fall,C00782,Media UG Course 26,SEC004237,12,Underfilled
2023-24,Fall,C00785,Media UG Course 29,SEC004238,11,Underfilled
2023-24,Fall,C00786,Media UG Course 30,SEC004239,19,Underfilled
2023-24,Fall,C00787,Media UG Course 31,SEC004240,4,Underfilled
2023-24,Fall,C00789,Media UG Course 33,SEC004241,6,Underfilled
2023-24,Fall,C00791,Media UG Course 35,SEC004242,11,Underfilled
2023-24,Fall,C00792,Media UG Course 36,SEC004243,6,Underfilled
2023-24,Fall,C00794,Media UG Course 38,SEC004244,15,Underfilled
2023-24,Fall,C00795,Media UG Course 39,SEC004245,2,Underfilled
2023-24,Fall,C00796,Media UG Course 40,SEC004246,7,Underfilled
2023-24,Spring,C00002,Management UG Course 2,SEC004247,3,Underfilled
2023-24,Spring,C00005,Management UG Course 5,SEC004248,2,Underfilled
2023-24,Spring,C00006,Management UG Course 6,SEC004249,14,Underfilled
2023-24,Spring,C00007,Management UG Course 7,SEC004250,15,Underfilled
2023-24,Spring,C00008,Management UG Course 8,SEC004251,28,Optimal
2023-24,Spring,C00009,Management UG Course 9,SEC004252,9,Underfilled
2023-24,Spring,C00011,Management UG Course 11,SEC004253,4,Underfilled
2023-24,Spring,C00013,Management UG Course 13,SEC004254,1,Underfilled
2023-24,Spring,C00015,Management UG Course 15,SEC004255,5,Underfilled
2023-24,Spring,C00018,Management UG Course 18,SEC004256,7,Underfilled
2023-24,Spring,C00019,Management UG Course 19,SEC004257,8,Underfilled
2023-24,Spring,C00020,Management UG Course 20,SEC004258,8,Underfilled
2023-24,Spring,C00021,Management UG Course 21,SEC004259,4,Underfilled
2023-24,Spring,C00022,Management UG Course 22,SEC004260,7,Underfilled
2023-24,Spring,C00023,Management UG Course 23,SEC004261,21,Optimal
2023-24,Spring,C00026,Management UG Course 26,SEC004262,37,Overfilled
2023-24,Spring,C00027,Management UG Course 27,SEC004263,7,Underfilled
2023-24,Spring,C00028,Management UG Course 28,SEC004264,19,Underfilled
2023-24,Spring,C00029,Management UG Course 29,SEC004265,1,Underfilled
2023-24,Spring,C00030,Management UG Course 30,SEC004266,17,Underfilled
2023-24,Spring,C00032,Management UG Course 32,SEC004267,15,Underfilled
2023-24,Spring,C00033,Management UG Course 33,SEC004268,3,Underfilled
2023-24,Spring,C00034,Management UG Course 34,SEC004269,3,Underfilled
2023-24,Spring,C00035,Management UG Course 35,SEC004270,27,Optimal
2023-24,Spring,C00036,Management UG Course 36,SEC004271,4,Underfilled
2023-24,Spring,C00037,Management UG Course 37,SEC004272,15,Underfilled
2023-24,Spring,C00038,Management UG Course 38,SEC004273,23,Optimal
2023-24,Spring,C00039,Management UG Course 39,SEC004274,9,Underfilled
2023-24,Spring,C00040,Management UG Course 40,SEC004275,1,Underfilled
2023-24,Spring,C00055,Finance UG Course 1,SEC004276,16,Underfilled
2023-24,Spring,C00056,Finance UG Course 2,SEC004277,5,Underfilled
2023-24,Spring,C00057,Finance UG Course 3,SEC004278,1,Underfilled
2023-24,Spring,C00058,Finance UG Course 4,SEC004279,19,Underfilled
2023-24,Spring,C00059,Finance UG Course 5,SEC004280,10,Underfilled
2023-24,Spring,C00061,Finance UG Course 7,SEC004281,1,Underfilled
2023-24,Spring,C00062,Finance UG Course 8,SEC004282,11,Underfilled
2023-24,Spring,C00064,Finance UG Course 10,SEC004283,4,Underfilled
2023-24,Spring,C00065,Finance UG Course 11,SEC004284,1,Underfilled
2023-24,Spring,C00066,Finance UG Course 12,SEC004285,3,Underfilled
2023-24,Spring,C00067,Finance UG Course 13,SEC004286,13,Underfilled
2023-24,Spring,C00068,Finance UG Course 14,SEC004287,15,Underfilled
2023-24,Spring,C00069,Finance UG Course 15,SEC004288,7,Underfilled
2023-24,Spring,C00070,Finance UG Course 16,SEC004289,9,Underfilled
2023-24,Spring,C00072,Finance UG Course 18,SEC004290,21,Optimal
2023-24,Spring,C00073,Finance UG Course 19,SEC004291,9,Underfilled
2023-24,Spring,C00074,Finance UG Course 20,SEC004292,7,Underfilled
2023-24,Spring,C00075,Finance UG Course 21,SEC004293,12,Underfilled
2023-24,Spring,C00079,Finance UG Course 25,SEC004294,4,Underfilled
2023-24,Spring,C00080,Finance UG Course 26,SEC004295,6,Underfilled
2023-24,Spring,C00081,Finance UG Course 27,SEC004296,2,Underfilled
2023-24,Spring,C00082,Finance UG Course 28,SEC004297,11,Underfilled
2023-24,Spring,C00083,Finance UG Course 29,SEC004298,24,Optimal
2023-24,Spring,C00084,Finance UG Course 30,SEC004299,14,Underfilled
2023-24,Spring,C00087,Finance UG Course 33,SEC004300,6,Underfilled
2023-24,Spring,C00088,Finance UG Course 34,SEC004301,9,Underfilled
2023-24,Spring,C00089,Finance UG Course 35,SEC004302,9,Underfilled
2023-24,Spring,C00091,Finance UG Course 37,SEC004303,6,Underfilled
2023-24,Spring,C00092,Finance UG Course 38,SEC004304,3,Underfilled
2023-24,Spring,C00093,Finance UG Course 39,SEC004305,32,Overfilled
2023-24,Spring,C00094,Finance UG Course 40,SEC004306,19,Underfilled
2023-24,Spring,C00109,Marketing UG Course 1,SEC004307,14,Underfilled
2023-24,Spring,C00110,Marketing UG Course 2,SEC004308,7,Underfilled
2023-24,Spring,C00112,Marketing UG Course 4,SEC004309,13,Underfilled
2023-24,Spring,C00113,Marketing UG Course 5,SEC004310,16,Underfilled
2023-24,Spring,C00116,Marketing UG Course 8,SEC004311,15,Underfilled
2023-24,Spring,C00117,Marketing UG Course 9,SEC004312,3,Underfilled
2023-24,Spring,C00118,Marketing UG Course 10,SEC004313,5,Underfilled
2023-24,Spring,C00119,Marketing UG Course 11,SEC004314,7,Underfilled
2023-24,Spring,C00122,Marketing UG Course 14,SEC004315,15,Underfilled
2023-24,Spring,C00123,Marketing UG Course 15,SEC004316,1,Underfilled
2023-24,Spring,C00124,Marketing UG Course 16,SEC004317,15,Underfilled
2023-24,Spring,C00125,Marketing UG Course 17,SEC004318,12,Underfilled
2023-24,Spring,C00126,Marketing UG Course 18,SEC004319,11,Underfilled
2023-24,Spring,C00127,Marketing UG Course 19,SEC004320,7,Underfilled
2023-24,Spring,C00128,Marketing UG Course 20,SEC004321,7,Underfilled
2023-24,Spring,C00129,Marketing UG Course 21,SEC004322,9,Underfilled
2023-24,Spring,C00130,Marketing UG Course 22,SEC004323,5,Underfilled
2023-24,Spring,C00132,Marketing UG Course 24,SEC004324,5,Underfilled
2023-24,Spring,C00134,Marketing UG Course 26,SEC004325,7,Underfilled
2023-24,Spring,C00136,Marketing UG Course 28,SEC004326,6,Underfilled
2023-24,Spring,C00137,Marketing UG Course 29,SEC004327,18,Underfilled
2023-24,Spring,C00139,Marketing UG Course 31,SEC004328,16,Underfilled
2023-24,Spring,C00140,Marketing UG Course 32,SEC004329,7,Underfilled
2023-24,Spring,C00144,Marketing UG Course 36,SEC004330,14,Underfilled
